TransactionID,Amount,ReferenceNumber,Date,Description
3ARGKPBW4V75,134.04,REF-74725020,2026-01-12,invoice
THQO8NN1OE4I,33.28,REF-18885947,2025-09-05,payment
ORXFHW5AYPM1,641.31,REF-15433530,2025-11-05,deposit
DYGL7O8AH53B,263.65,REF-75338038,2025-09-26,deposit
12H8SHUWSM59,248.55,REF-18700772,2025-06-30,withdrawal
6DKDFFYS08YG,148.11,REF-51932625,2025-05-14,deposit
EPFXHCQEAM8S,264.09,REF-45462421,2025-11-13,invoice
AGUVHSNR41KO,337.99,REF-03068910,2025-10-18,withdrawal
MGRCMPQCLQ0X,707.32,REF-08566260,2025-12-02,withdrawal
8AWQPPTENPQD,547.04,REF-71316379,2026-01-15,withdrawal
D35WIMWRCYOF,608.14,REF-44645651,2025-05-06,payment
MG3LFV4AAM8C,214.83,REF-87765494,2025-03-17,withdrawal
CNTPWO5LKWIC,500.7,REF-89208457,2025-06-22,deposit
YXHQJQRSD7WD,451.27,REF-48713383,2025-08-22,deposit
HRSTHK1RVIDI,883.37,REF-10506428,2025-07-13,invoice
N1SRCJ1VTXWO,721.09,REF-20390571,2025-08-01,deposit
JFLW3X2DZFUD,72.05,REF-04378607,2025-03-13,invoice
UAEITQPADGMI,130.87,REF-51196864,2025-10-01,payment
1SP82H4T4ZUN,97.06,REF-33069626,2025-06-15,withdrawal
AA3DQBNAMUY3,520.43,REF-89165831,2025-08-06,invoice
BGYJD7WVTTNV,16.31,REF-84232209,2025-08-21,invoice
HO2VXUINWRIP,288.04,REF-12106993,2025-04-02,payment
QTAPKYPLOJOB,788.5,REF-53871858,2025-10-24,deposit
1YPUDKNTGFNU,895.77,REF-92327651,2025-08-21,payment
I64C5PGN9FKS,719.81,REF-15610394,2025-09-10,deposit
Q3TXQZGIDKYU,192.46,REF-96979737,2025-05-13,invoice
DGNHQPBPRRO2,957.66,REF-94527440,2026-01-22,invoice
YID8XK8OUINL,606.79,REF-19102670,2025-11-20,withdrawal
FXN1A2DWVQJQ,977.41,REF-79317702,2025-09-05,deposit
FUOMAHPNGSC1,182.29,REF-16676236,2025-02-27,withdrawal
BUMOQON6FUFN,681.73,REF-96366860,2025-03-12,withdrawal
FWU9VYR5S5TF,296.3,REF-11787998,2025-05-11,withdrawal
ANVL3OEOLO1F,29.46,REF-15427973,2025-09-24,invoice
ZIVYMVTAJVYY,186.01,REF-89842565,2025-03-08,invoice
GR6AT0RHMHEC,691.94,REF-32139147,2026-01-25,deposit
I6PIRICL3XYK,881.48,REF-73525845,2025-10-03,invoice
GESTAKAONLBN,900.95,REF-88834141,2026-01-25,withdrawal
OAFTZ0THKRSQ,9.45,REF-04797377,2025-07-07,withdrawal
YM0PKB8Q8YZY,208.43,REF-77847098,2025-04-16,withdrawal
RBNAZX5M4GRK,357.3,REF-96487492,2025-03-17,invoice
F1OGJIK4ZJSV,637.86,REF-51123811,2025-07-21,deposit
TFHTH3KXPDBJ,954.24,REF-62753912,2026-01-07,invoice
J4WEESZPWKRL,564.58,REF-21363186,2025-05-16,invoice
1T9M4Y7BQ2NT,370.6,REF-86923262,2026-01-23,payment
TT9NIAADGXWJ,682.98,REF-34254618,2025-04-16,payment
YZTBUYHTCG5Q,351.93,REF-85226503,2025-02-17,withdrawal
0QNTVA73WMNZ,557.66,REF-40293390,2026-01-23,deposit
9QCOAC5XMJRQ,471.29,REF-94491519,2025-04-25,payment
IDKKQMU7LDYG,585.83,REF-37178376,2025-09-03,payment
LYNQEMXCFKTO,149.64,REF-38374526,2025-05-29,invoice
LTTAEDOGIYFJ,632.24,REF-89918247,2025-11-08,payment
J9LPHJCFB64W,613.98,REF-73360240,2025-08-13,deposit
D0YS2BK5HR1D,599.27,REF-32536256,2025-07-16,invoice
ZZO0EWMLZNPJ,76.2,REF-20995069,2025-04-30,invoice
SJJA5J69GXS0,464.64,REF-16051090,2025-04-10,withdrawal
MENU8CE9TJY7,331.62,REF-08031585,2025-08-07,withdrawal
Q8WGEADJUTLR,308.5,REF-08774815,2025-06-08,invoice
KPJ8KIW6ZDZ3,937.93,REF-23689261,2025-03-28,invoice
Y3VBY1CKFMUR,57.43,REF-13463641,2025-08-12,invoice
NC3BGTNPHILP,906.11,REF-44578726,2025-12-31,deposit
M5K0FCVP2L2D,984,REF-46981852,2026-01-04,deposit
08FUPIWLZBHC,777.75,REF-82218408,2025-06-15,invoice
BFNHIYA6T4DW,900.77,REF-62419448,2025-07-08,invoice
YUZTVVQ5ODPS,514.19,REF-49797804,2025-12-20,deposit
VYRRVWPPIFUM,852.79,REF-69100692,2025-09-17,invoice
KQZ9COKMMPL5,604.1,REF-11151344,2025-04-09,deposit
U8QYOTQAB9DX,744,REF-14324164,2025-04-21,deposit
RJMCPKMH3K8P,427.3,REF-64543345,2025-08-30,payment
N0CWPIHXB10S,170.47,REF-89673884,2025-08-17,invoice
ZQTHBXNTYKJM,500.67,REF-82034316,2025-10-05,deposit
M5R4UNYSTLLD,787.45,REF-13519720,2025-07-02,withdrawal
7AVTZVPQBFSO,290.63,REF-57035602,2025-05-25,invoice
O2KB0NUIXT8I,507.68,REF-58053459,2025-09-21,withdrawal
L46S3FFAMWIR,295.53,REF-03787264,2025-12-04,deposit
R1FBIAVAZALQ,740.64,REF-91439525,2025-12-13,deposit
TWY0RTXDB2OW,859.04,REF-40195346,2025-10-29,withdrawal
02H4IQ3PC0OI,977.63,REF-04747662,2025-11-10,invoice
IAAERN8P1U3H,116.36,REF-80051872,2025-06-15,withdrawal
FYFLK1OSJP8K,91.33,REF-31787251,2025-02-08,invoice
JEIOXVWA4FOB,800.52,REF-31991426,2025-03-06,deposit
X0DOZEJD4CJI,831.15,REF-59085075,2025-09-29,withdrawal
FRHANTZOGOXD,892.28,REF-89625179,2025-08-08,deposit
ZC56DBHQM59H,416.23,REF-05901794,2025-05-10,withdrawal
6NJPITLMPGRE,232.46,REF-52771081,2025-06-07,deposit
BKECUF8R6AWI,478.12,REF-01427458,2025-05-10,deposit
SMPQ0IP1SB0W,706.2,REF-85801387,2025-06-24,withdrawal
ZJZ6AFOYE6M3,801.31,REF-02528075,2025-12-03,withdrawal
3IILU70IP3IG,844.03,REF-40010466,2025-05-20,deposit
MBNSJXIYDHCF,319.49,REF-41047198,2025-06-02,invoice
LY2NYIDGLOPK,226.79,REF-16167527,2025-04-09,withdrawal
NGCL7PQTGZJY,579.07,REF-22796274,2025-06-16,invoice
3EX9PLMBWUHM,228.17,REF-09280150,2025-12-13,withdrawal
KYMGG3PBVHYK,498.92,REF-98997428,2025-03-04,deposit
NPYJHDL4DMFO,895.64,REF-92335651,2025-06-14,withdrawal
FL6NRYS2KNSA,512.26,REF-08152153,2026-01-05,payment
IK5ZJBACPX34,849.7,REF-82926742,2025-08-20,withdrawal
MLYZ4RTPGDLW,272.06,REF-94917205,2025-10-08,payment
UXXP4S48CKHN,437.54,REF-84618183,2025-03-11,payment
JF6DA2CXTWY2,406.78,REF-05570286,2026-01-06,withdrawal
OQM3AWW92WBM,3.19,REF-27162642,2025-03-16,deposit
2GLOHWHFEUOY,410.5,REF-36949452,2025-07-17,invoice
S2JFFO3HPOQE,4.05,REF-28920440,2025-11-17,payment
3UL3SN4RSMUJ,676.97,REF-00818092,2025-03-24,deposit
XVMZQ7JTFDJU,88.84,REF-30682019,2025-08-01,payment
JAXZI5YHKX8X,428.74,REF-98314140,2025-05-16,withdrawal
CCLZAJQIGMYV,142.24,REF-02922508,2026-01-06,payment
RAX428TJSXFR,966.54,REF-38092526,2025-04-08,withdrawal
EKTZDVGI8S65,430.18,REF-34657995,2025-09-12,invoice
B9OPDYS1NPHK,988.39,REF-89808912,2025-10-18,payment
H4TNP3K5VV5U,378.17,REF-38535584,2025-09-01,deposit
A6QD76LCGMQX,911.8,REF-14032804,2025-01-28,deposit
FF4VYDKY8VPR,486.6,REF-02371874,2025-02-20,invoice
7HJC1P5TSFRN,799.17,REF-61203112,2025-11-20,invoice
LZHFBTL1XGUM,864.99,REF-18557664,2025-03-11,invoice
SDDOHSAGPXG8,744.67,REF-89957105,2025-06-02,invoice
XL0JSMOI9YIL,761.59,REF-26005041,2025-06-03,deposit
OQITJXO3ODSD,470.29,REF-12756467,2025-03-15,deposit
XAKDIUBZ8XXV,313.14,REF-44292902,2025-11-26,payment
EJBJWJH2TBN7,941.49,REF-11844934,2025-08-19,deposit
0OFTCUEET1TQ,51.11,REF-34197466,2025-01-31,deposit
WRECYJ87MGXG,859.14,REF-20100063,2025-11-15,payment
FFMBC9TEAI5N,951.56,REF-75787546,2025-07-07,withdrawal
2AUUE3D1FY31,135.31,REF-97025973,2025-02-03,invoice
YEFJGJUVOHS1,407.83,REF-72813009,2025-12-16,payment
VBUAW54SLM7J,834.19,REF-24176815,2026-01-02,withdrawal
6QZQGVDLI5EB,939.75,REF-06026351,2025-11-01,payment
PQHC5M3IQIZJ,713.24,REF-63732191,2025-07-23,invoice
IVWIW5PT2RYI,365.94,REF-48725040,2025-04-25,deposit
LD8POKZ4U7RU,883.72,REF-88650348,2025-05-08,invoice
4JNKHT9S0WVK,158.86,REF-12990573,2025-04-23,withdrawal
NTVLKFOTLRCG,612.14,REF-74584363,2025-02-16,payment
ZZ57VNT305WP,259.03,REF-28969289,2025-05-10,deposit
CLRO8U8NK9DY,504.24,REF-39091200,2025-08-08,payment
JK1VCUCWZCWL,418.96,REF-25146944,2025-02-08,withdrawal
CSLQMB1A3AEG,811.27,REF-64537167,2025-08-30,invoice
KQQGD5LG77IP,185.8,REF-25621427,2026-01-05,withdrawal
BSDA5X9LZN3D,185.41,REF-61847680,2025-07-12,withdrawal
SJGH3MM5G8QF,423.56,REF-92393353,2025-10-11,withdrawal
9US4ABQNFQZB,165.78,REF-73712195,2025-08-13,withdrawal
G54T4FJ9QOIW,815.1,REF-17148177,2025-12-22,deposit
VR0GXC0QKARS,190.32,REF-89403226,2025-11-15,invoice
JYVHG0YOBMQS,403.89,REF-58388805,2025-09-28,withdrawal
L23CMHBVZWUJ,909.12,REF-78633202,2026-01-02,withdrawal
FAMBYSVXQLI3,990.56,REF-36369338,2025-08-30,withdrawal
GABFJUBPCEYR,55.36,REF-20304673,2025-04-21,invoice
ZVNERVR7S2JZ,166.06,REF-31586759,2025-04-02,deposit
IPXH23UBCFHU,861.42,REF-19709075,2025-12-26,deposit
LCNH2KL12LRP,937.05,REF-14737190,2026-01-12,invoice
6TRRTNAZYDTW,68.7,REF-32702355,2025-05-29,deposit
1XUSLDL1V9RK,310.44,REF-07473439,2025-03-05,withdrawal
DLMBAX7SA9W6,762.13,REF-07228303,2025-03-15,withdrawal
TWNQJDCR9UWB,606.66,REF-48200731,2025-10-03,deposit
LJYUJFLUSF8Q,443.18,REF-42115793,2025-05-11,withdrawal
WI23YCFIQQYZ,486.41,REF-76501782,2026-01-01,withdrawal
OFQP47QREKZD,181.99,REF-13573167,2025-02-07,payment
AQJOSKOCICKY,488.95,REF-40877577,2025-10-23,invoice
KICCINA4E5RK,337.11,REF-17768866,2025-01-28,withdrawal
0QBNZDWMXFNT,228.04,REF-68454198,2025-02-15,withdrawal
OOFSML3JOOXE,410.22,REF-44132802,2025-10-06,deposit
JUJPT4Q65KAU,768.41,REF-80003790,2025-08-30,deposit
IIRPKNVYKAG5,78.04,REF-92582048,2025-02-09,deposit
SKFQKL18BYN4,980.39,REF-67476731,2025-10-08,deposit
RJMBVDB8HG36,393.66,REF-62024197,2025-03-13,withdrawal
66VWNSREKBB6,229.5,REF-39182147,2025-09-18,invoice
VMV2KMAXWTQB,42.29,REF-74238632,2025-06-12,deposit
KYVCEC5WPMMT,415.89,REF-25136670,2025-02-13,invoice
S8SQNJMDHDLM,601.6,REF-23851637,2025-11-27,withdrawal
JAV9S4GM4RHB,891.06,REF-38890634,2025-12-14,payment
XPEKKZUSVA0V,577.63,REF-18842191,2025-10-15,invoice
MQQYMFE1BVCB,669.7,REF-05608325,2026-01-19,invoice
PDFIGCAM2YDN,473.63,REF-09948366,2025-09-05,invoice
B22Q0G796JMU,564.61,REF-11107683,2025-02-09,payment
6SON26KINADJ,368.13,REF-42143001,2025-06-24,withdrawal
AAJTQXQTQZL9,433.35,REF-94080962,2025-08-11,invoice
SWYVWEOAUF6H,166.84,REF-50563761,2025-06-21,payment
A04GILNLT1ZE,739.26,REF-62272165,2025-03-14,invoice
7UOXZCGX2UJD,225.89,REF-15319376,2025-11-22,deposit
3S0IN09IMK3W,2.45,REF-73354144,2025-07-08,withdrawal
UV49TNZPK9BM,120.46,REF-21566011,2025-07-02,deposit
IKL8MI75HGRV,429.29,REF-75540499,2025-04-11,deposit
SWN3OFHERCKQ,582.57,REF-00085333,2025-04-29,deposit
FOSJ48IAYYAO,915.01,REF-55080394,2025-10-22,withdrawal
A7M2LYTCFFYN,592.98,REF-62529388,2025-04-12,invoice
Y1XYZWFS7MY4,696.32,REF-72488846,2025-08-08,payment
BJB5RU4FCXLD,810.9,REF-31978286,2025-09-28,payment
I4HQDAH2HONJ,327.13,REF-90167141,2025-07-18,deposit
VD9O6ECDLVMX,841.11,REF-10675310,2025-12-19,deposit
POVDCYB2WRNT,571.95,REF-12124605,2025-03-24,deposit
4MHK3VF9J70Z,936.95,REF-35530155,2026-01-26,invoice
D0LC32LFUSPA,318.56,REF-21170484,2025-05-01,withdrawal
RRGRSDSKZ3PT,941.16,REF-36415656,2025-07-16,invoice
WE4UUCETBETP,862.3,REF-27138897,2025-03-28,deposit
VEQMXRCXJPUL,642.47,REF-31292459,2025-11-20,withdrawal
X6GQY7VGZL9O,700.13,REF-27940544,2025-03-23,deposit
Z9DPHLTVB5CI,187.82,REF-77802056,2025-10-06,withdrawal
6SEHOSKHDZV4,266.2,REF-30751441,2025-12-27,payment
QPHEUKESMZTY,169.7,REF-64589283,2025-09-21,deposit
GQMLCNQP5ATK,101.49,REF-94318854,2025-03-20,invoice
TAKHNI5LM02N,960.23,REF-93989573,2025-12-24,deposit
EK9VAIHWP9NG,661.04,REF-64014888,2025-09-15,invoice
R1CIMUE2DGPW,316.88,REF-53621632,2025-10-21,deposit
CPC7LGLMOFUI,80.19,REF-12150603,2025-11-04,deposit
S1Z2HIALSTXX,937.25,REF-53537482,2025-09-08,withdrawal
G2UGIBLM1HDL,873.82,REF-23305408,2025-10-24,invoice
KORYATF19PN9,244.41,REF-17601458,2025-08-21,withdrawal
QJUGTME0DXGT,893.62,REF-92662510,2025-04-15,deposit
IYNHIQBNPIWT,315.1,REF-09197705,2025-09-10,withdrawal
FHS3NU7ZC9M1,97.29,REF-38666803,2025-04-26,invoice
LLXIQ9ACZRDZ,213.04,REF-50633284,2025-10-21,invoice
MPJAJJUEFXEZ,559.65,REF-35817802,2025-08-01,deposit
5T2HUQW6B86D,83.25,REF-15127439,2025-07-26,invoice
FP6G1JXWNXAX,995.24,REF-11577535,2026-01-10,withdrawal
HHDGVEOJRPSE,752.84,REF-80758395,2025-09-28,invoice
ZGVF40OZEOG1,263.98,REF-24742418,2025-07-29,invoice
QPEKBPCX5GMU,145.93,REF-92287168,2025-05-25,deposit
AYX8NHXWJGWV,19.63,REF-69672596,2025-08-24,withdrawal
QM59OTXIF1RA,786.55,REF-17494419,2025-07-31,withdrawal
UTGS7A0PALDX,190.78,REF-06315031,2025-08-30,deposit
NNBWWATKMM3V,495.47,REF-41253596,2025-01-29,payment
J51QCDMCZY3A,965.21,REF-15104560,2026-01-09,invoice
JA3PT8P8NGA0,586,REF-67259696,2025-12-16,invoice
FFTHB17KHHZ1,627.39,REF-79331204,2025-06-16,withdrawal
KDRWKNYBPKWX,122.74,REF-63151044,2025-03-12,withdrawal
POMHIEBOMDIZ,585.41,REF-90362773,2025-06-05,invoice
UWEQ5L3TOSS0,495.57,REF-80654279,2025-06-26,withdrawal
2XULHMVRSXGA,260.84,REF-98489493,2025-06-19,payment
RWUVKQEVCGET,559.47,REF-45459572,2025-07-15,invoice
GV7HJO69RUKO,756.64,REF-47098682,2026-01-26,deposit
LDBGUJM19WF0,564.7,REF-67170802,2025-06-15,deposit
QNEX1KY9LGN8,313.55,REF-94376210,2026-01-26,withdrawal
HREPC1YPZ0ZY,298.73,REF-95432556,2025-03-24,withdrawal
XEOXH583F4BH,87.73,REF-25164704,2025-02-14,deposit
C8YLMCZ8KYVH,617.94,REF-92628116,2026-01-05,invoice
DNXFRPGYQDHO,958.83,REF-51434432,2025-08-17,payment
4KZ3NZO7YYY4,561.17,REF-52598703,2025-11-25,deposit
B2HJ6RNIEBYT,748.79,REF-35050929,2025-06-01,payment
O5L4IXVFVWDO,58.67,REF-16021635,2025-11-21,invoice
HQN0ZT6JHUVL,820.28,REF-26997137,2025-10-03,withdrawal
VOKIIVTRGZBX,93.21,REF-20558506,2025-10-21,deposit
V74V6FG4APB9,623.28,REF-81804027,2025-04-19,deposit
GW73RLBHSEDG,806.64,REF-33555480,2025-02-27,withdrawal
ZUVUFVGJR3BW,875.85,REF-12130831,2025-09-26,withdrawal
PBVZ0XYFCQVV,1.12,REF-57693835,2025-12-09,withdrawal
REAA3GI6COR3,668.2,REF-90463272,2025-04-23,invoice
JVTY9WNVMNX1,84.23,REF-95675313,2025-11-16,deposit
HNPRIMYYIS8R,329.34,REF-46377557,2025-12-04,invoice
HRUUTWRUIM1G,882.24,REF-05749543,2025-12-22,invoice
KN0FETX1NKLT,420.39,REF-39982440,2025-06-09,invoice
QOCCIMLECEUY,853.85,REF-69332115,2025-09-04,deposit
SPFUSETL0I1D,680.81,REF-31898818,2025-05-03,deposit
ANBEYMIMKYR7,819.78,REF-31738956,2025-04-18,invoice
ESIWGPRUB2ME,999.24,REF-59351841,2025-02-18,withdrawal
5WTICAPJA07W,907.32,REF-37102335,2025-10-23,withdrawal
G2UOUZQBEBED,153.2,REF-89675161,2025-07-13,deposit
CXLIRL0SDLGE,301.84,REF-64100918,2025-10-25,payment
F4DL1JCM8GEI,148.66,REF-24569825,2025-06-22,withdrawal
L28FEZBTMETK,101.3,REF-14274320,2025-09-16,deposit
IDW5UIDDUUIR,939.33,REF-15910436,2025-08-04,withdrawal
TGVON5FILR44,396.87,REF-57976473,2025-08-06,payment
UWTM0HSOXIAI,532,REF-02376972,2025-03-16,withdrawal
CWLW4MF8P1OT,120.59,REF-70354334,2025-12-21,withdrawal
6HHTRYVBZJ9Z,889.34,REF-60686343,2025-05-09,invoice
XFT1LRVFGSYW,243.86,REF-30789170,2025-01-31,payment
GNLOSFVTBKLF,872.1,REF-77539313,2025-02-13,withdrawal
EAPDURNDLWYM,510.28,REF-86140905,2025-09-08,withdrawal
RJOYIDYD9FWZ,911.02,REF-75686333,2025-06-14,deposit
RA5J2OERYHHW,74.17,REF-97936503,2025-07-17,deposit
CWKUXQ2CU5MH,642.38,REF-96823679,2025-03-20,deposit
VNLKKO4OND1R,34.92,REF-80937356,2025-04-22,payment
1U0LZQHJSEIK,197.87,REF-13214116,2025-09-18,invoice
8LDYO7L2LNPP,454.84,REF-58975755,2025-03-26,invoice
QRBUMG3EX99C,392.89,REF-86956242,2025-03-23,deposit
YDA0OM1IE3AT,303.43,REF-04034482,2025-04-15,withdrawal
6KL9UCN3UAZT,128.02,REF-81668165,2025-06-22,deposit
QQ3W3NVKE3NO,226.27,REF-82913811,2025-09-07,deposit
QYT9LUKEEXTE,785.45,REF-35348981,2025-09-25,deposit
YX25OWAWDM9Q,762.3,REF-60950678,2025-05-28,withdrawal
M5LDOEEQD38K,573.35,REF-28956239,2025-06-30,withdrawal
8GMKCJVUXOHM,867.8,REF-91528830,2025-10-05,payment
WQX1VUY1K6U8,788.11,REF-90661366,2025-10-10,withdrawal
NSQRQPUADSEK,347.56,REF-05554128,2025-04-26,payment
GBT0MBC6KFJJ,370.74,REF-20468357,2025-07-24,payment
5SZ8WVCKS6IN,597.8,REF-88657858,2025-12-01,invoice
LCHXUYTJ0NMQ,577.1,REF-59618553,2025-05-11,invoice
PAOM6R96WHNH,182.13,REF-17950761,2025-08-23,payment
8YBVI3U698NR,766.14,REF-18923513,2025-05-13,deposit
DE1IJYJJJ3GE,376.63,REF-55314033,2025-12-16,payment
9BVSVZJXMUUX,753.7,REF-54938329,2025-07-18,invoice
HVDAG6M58ET9,765.64,REF-48571147,2025-07-29,payment
CUXZOLINAIOX,574.88,REF-92345841,2025-12-19,deposit
BE9PFFNLHA30,441.55,REF-23681568,2025-11-01,deposit
RTIVRE81WORM,978.23,REF-48088325,2025-10-08,deposit
RIOHFLIZRHDZ,64.82,REF-39362263,2025-08-29,payment
COUGEED4VCNX,86.12,REF-56244569,2025-10-01,payment
WEPAHLS6WTUD,884.25,REF-41784041,2025-07-28,invoice
2TPBGAOCBHEL,466.66,REF-67200791,2025-09-17,withdrawal
JXSWJKAXQSSC,785.01,REF-37730248,2025-11-08,withdrawal
SNXLIKQL4KDH,219.01,REF-34633117,2025-07-22,payment
JVLIJO1J29SP,646.47,REF-65769290,2025-10-06,withdrawal
JXBNWPG21NSQ,803.36,REF-39828796,2025-09-03,payment
BUYMPPCSBA9A,568.79,REF-37790546,2025-06-21,withdrawal
1GXZZUIHEMFO,75.4,REF-09089545,2025-06-19,deposit
3CJH1FAFFKIN,467.29,REF-96611861,2025-12-04,payment
OZLKNT5WVRN8,483.42,REF-85304558,2025-12-20,invoice
OHTQXYXQTX5S,264.77,REF-50916904,2025-04-25,withdrawal
6LLCSHWFENDI,538.17,REF-60474368,2025-12-24,invoice
MQ40OGAMDAKJ,179.88,REF-45321278,2025-05-25,deposit
0BHMQB5QFADQ,521.21,REF-78980573,2025-06-04,invoice
76XDMNYF0FHW,633.41,REF-90256130,2025-12-02,deposit
NSZUN2UQHXGR,511.07,REF-73152811,2025-07-16,invoice
E8J9STOBLWYO,454.72,REF-66447504,2025-08-17,withdrawal
MB2ZQ2LQ91XV,965.82,REF-14264039,2025-12-03,invoice
DBYESEGA55EY,218.58,REF-11588080,2025-06-27,payment
VSWVNTJQSYDU,652.52,REF-04850481,2025-10-26,invoice
BVNCZ9FJAKQV,838.82,REF-63687462,2025-10-16,deposit
FEFLSVQA6LT9,304.06,REF-05737723,2025-02-08,invoice
68ARIU8EMBYZ,902.39,REF-28685987,2025-03-30,deposit
GLEDPTCVYGPX,594.17,REF-14654889,2025-01-31,withdrawal
ARL4YCIFBY5K,65.16,REF-08410366,2025-04-13,withdrawal
S6BFAG0C2JYS,943.35,REF-72001131,2025-10-27,deposit
CYY1FKIPB8MG,816.83,REF-60871091,2025-03-10,invoice
WHXXGWJY2HFY,167.91,REF-66234684,2025-05-06,invoice
J88DWWXVFRTR,206.98,REF-58047399,2025-09-21,withdrawal
PUO9SHVJFITD,546.46,REF-91069208,2025-02-04,payment
TMJMHB3QFI2D,252.36,REF-92824248,2025-07-10,invoice
3VMR95H0AAB9,401.32,REF-07394340,2025-08-11,deposit
DY17Q99AOTCL,226.02,REF-77992945,2025-03-23,invoice
VZIS3TF8LTRE,988.89,REF-71202367,2025-06-03,withdrawal
TKBKF8FHLPNY,377.93,REF-78357527,2025-03-31,withdrawal
UJV67YABCQYP,892.32,REF-84095068,2025-12-05,invoice
LSWCPTC5ZZYG,33.8,REF-07746023,2025-11-03,deposit
CBLBENNPOJXP,726.35,REF-87713962,2025-06-16,payment
HVTMWHPOPTVV,916.34,REF-99295763,2025-06-29,withdrawal
TIPWZXZL02DK,873.31,REF-60504136,2025-07-25,payment
QT4OZOQXX9OQ,764.45,REF-96445926,2025-02-11,withdrawal
BLASVRSHF1D1,399.88,REF-53771736,2025-12-13,withdrawal
GAZNOAAGNTPL,362.19,REF-89217071,2025-02-02,invoice
RQ6UGQRT9S51,430.42,REF-58937934,2025-12-15,payment
VXLTKT94EGIF,342.98,REF-68426007,2025-02-27,invoice
2FLHUALOL1HZ,244.41,REF-62524062,2025-05-04,invoice
FELGS8UYME8G,158.94,REF-82146792,2025-03-26,withdrawal
YLQVNB2M1XAC,232.27,REF-72931359,2025-10-22,withdrawal
OTTA8HM1C2B9,879.58,REF-33096741,2025-12-30,invoice
TYBGNZCVFWBS,391.23,REF-41170194,2025-07-15,invoice
PPOXIDAB5YWG,580.77,REF-64227199,2025-12-29,deposit
GNHXTWE74218,211.11,REF-16038365,2025-10-16,invoice
GW5NHDGEG7ND,898.82,REF-29022783,2025-08-30,invoice
0XKGCSUPOARO,393.57,REF-67504005,2025-10-17,deposit
LXKVZ9AHX54Y,790.78,REF-98120310,2026-01-26,deposit
QUNSDKEA4R7E,298.02,REF-74939264,2026-01-10,deposit
VJKJA4GXTR2B,574.55,REF-97365490,2025-05-14,deposit
MWAAZTUHMZGO,222.8,REF-33572408,2025-07-28,payment
CRK7DCYNED4I,341.98,REF-15920894,2025-02-05,invoice
YNKOCOSDECLM,21.39,REF-88391360,2025-08-02,invoice
FIXNSUDJDJOI,393.3,REF-20104455,2025-11-18,payment
NDD6ZPZBYLBU,919.85,REF-33202810,2025-03-26,withdrawal
QQX0SB21IRRE,455.46,REF-24339568,2025-10-18,payment
8IUH1OD6N0XT,460.98,REF-10112910,2025-01-31,invoice
TAQFMDRFSTRB,396.81,REF-42011607,2025-03-21,invoice
PVRGXASF1IK7,401.17,REF-68881196,2025-10-15,deposit
4GF8BZOFDKZC,684.19,REF-46481861,2025-04-17,deposit
CU1X9ETW7YRR,702.25,REF-45985114,2025-05-27,withdrawal
VZWACMX60VGD,950.21,REF-21953577,2025-12-17,deposit
3EUTIU4WAJ4Q,792.97,REF-63668664,2025-04-30,withdrawal
0XQVMAYC62RE,216.18,REF-85422220,2025-05-18,payment
QQOESDP4SPQX,862.91,REF-07237041,2025-08-19,invoice
NQEJDWEHGQNH,561.92,REF-29515301,2025-09-23,withdrawal
1H6PJOYQA52R,307.96,REF-16354119,2025-10-24,payment
YZPEXFRWRWN0,963.99,REF-66214893,2025-05-02,payment
JTLH0T1QTUVH,673.01,REF-27716568,2025-06-02,withdrawal
NTN5PDTQ8NOU,6.72,REF-42693217,2025-11-20,invoice
OZYYXFWBQEOQ,278.48,REF-12513000,2025-07-31,payment
HCFVU6O3AH3R,642.45,REF-37917014,2025-12-10,invoice
OHBW8IMBOR45,342.11,REF-98566000,2025-10-21,deposit
72FU2HGL5S28,46.85,REF-82068069,2025-05-16,payment
R6SNEAJK3BST,739.86,REF-66681437,2025-08-01,withdrawal
NBZCTT5QUHCQ,362.37,REF-29973597,2025-09-25,invoice
N4OJTDYF24HP,172.22,REF-08777008,2025-11-23,invoice
MFP9CJXIDBOD,5.8,REF-75847144,2025-02-08,invoice
UQO5AVRUGIVI,738.22,REF-75624001,2025-10-31,deposit
PRTK7NFMW23I,198.7,REF-04049860,2026-01-13,withdrawal
E1GLRDZC4ABY,15.37,REF-23290183,2025-09-20,invoice
HVZ5QHGRMYO7,387.21,REF-07195516,2025-08-25,deposit
0T7NGJSPAO1P,684.54,REF-44510034,2025-11-14,deposit
XGL8CIOIYJJF,148.58,REF-94506762,2026-01-08,payment
COOYVPOFZH3G,140.87,REF-68932917,2025-06-26,deposit
Q52Y8RDLIPF0,425.51,REF-20079450,2025-03-27,deposit
FR3PXK9Z0NFS,441.81,REF-68066648,2025-08-25,invoice
EPLDSKMQ5SCA,249.59,REF-44510933,2026-01-07,payment
KVC4ZUBW10OM,114.55,REF-59420416,2025-10-24,withdrawal
WIJQDY64VN26,281.43,REF-53651150,2025-02-05,withdrawal
BKKUFYUO78IB,139.33,REF-44204668,2025-10-09,deposit
0GTEOCKHB8M3,392.39,REF-90607817,2025-11-10,payment
W26JZ3TQ82TQ,134.98,REF-43054863,2025-04-27,deposit
NZ24FSMUOSZ6,638.53,REF-51257329,2025-05-24,payment
JZH6POJRV8AK,551.76,REF-09030382,2025-05-06,withdrawal
ZKUCIJPWD6GL,462.67,REF-82021774,2025-08-31,invoice
